,all,WikidataID,spaid,Littauthorid,score,FirstNameWD,LastNameWD,BirthDayWD,FirstNameSPA,LastNameSPA,BirthDaySPA,searchStr,BirthYearSPA,BirthYearWD,wd,Littbank,WD,WD_template,SPA,WikicommonsUrl,name_Ascii,name_str,CommonsCat,UploadUrl
2231,G. W. Antell 1838,,sj9PGLAlnmUAAAAAAA2sEg,AntellGW,16.639174,,,,Georg,Aschan,,,1838,1838,Q108871005,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/AntellGW'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108871005'>Q108871005</a>,{{Q|Q108871005}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAAA2sEg'>link SPA</a>,,,,,
744,Adolf Albrecht Edman 1770,,sj9PGLAlnmUAAAAAABO3eA,EdmanAA,16.629845,,,,Charlotta,D´Albedyhll,,,1770,1770,Q105739988,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/EdmanAA'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q105739988'>Q105739988</a>,{{Q|Q105739988}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABO3eA'>link SPA</a>,,,,,
1784,Wilhelm Reslow 1856,,rkIpfGqHXrAAAAAAAACX-A,ReslowW,16.629068,,,,Wilhelm,Lundgren,,,1856,1856,Q111281437,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/ReslowW'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q111281437'>Q111281437</a>,{{Q|Q111281437}},<a target=_blank href='https://portrattarkiv.se/details/rkIpfGqHXrAAAAAAAACX-A'>link SPA</a>,,,,,
1427,Ernst Magnell 1863,,j6S8rJvx9lAAAAAAAADGyw,MagnellE,16.628971,,,,Ernst,Hjortzberg,,,1863,1863,Q116920403,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/MagnellE'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q116920403'>Q116920403</a>,{{Q|Q116920403}},<a target=_blank href='https://portrattarkiv.se/details/j6S8rJvx9lAAAAAAAADGyw'>link SPA</a>,,,,,
2590,E. Eriksson 1872,,TR3yO_GV8eAAAAAAAAAqUw,ErikssonE,16.610352,,,,Ollas,Eriksson,,,1872,1872,Q114310160,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/ErikssonE'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q114310160'>Q114310160</a>,{{Q|Q114310160}},<a target=_blank href='https://portrattarkiv.se/details/TR3yO_GV8eAAAAAAAAAqUw'>link SPA</a>,,,,,
1785,Wilhelm Reslow 1856,,sj9PGLAlnmUAAAAAABMA1w,ReslowW,16.60851,,,,Wilhelm,von Porat,,,1856,1856,Q111281437,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/ReslowW'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q111281437'>Q111281437</a>,{{Q|Q111281437}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABMA1w'>link SPA</a>,,,,,
2342,Karl E. Kullgren 1827,,sj9PGLAlnmUAAAAAACZi8g,KullgrenKE,16.60262,,,,Karl,Bomansson,,,1827,1827,Q108916672,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/KullgrenKE'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108916672'>Q108916672</a>,{{Q|Q108916672}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAACZi8g'>link SPA</a>,,,,,
2232,G. W. Antell 1838,,YB0QHyfj0hAAAAAAAADGQA,AntellGW,16.601265,,,,vilhelm,Stiernstedt,,,1838,1838,Q108871005,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/AntellGW'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108871005'>Q108871005</a>,{{Q|Q108871005}},<a target=_blank href='https://portrattarkiv.se/details/YB0QHyfj0hAAAAAAAADGQA'>link SPA</a>,,,,,
1185,Claes Urban Bodinson 1766,,9Y5iReTPHdAAAAAAAABFlg,BodinsonCU,16.5996,,,,Magdalena,Rudenschöld,,,1766,1766,Q100151967,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/BodinsonCU'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q100151967'>Q100151967</a>,{{Q|Q100151967}},<a target=_blank href='https://portrattarkiv.se/details/9Y5iReTPHdAAAAAAAABFlg'>link SPA</a>,,,,,
1184,Claes Urban Bodinson 1766,,sj9PGLAlnmUAAAAAACY22g,BodinsonCU,16.5996,,,,Magdalena,Rudenschöld,,,1766,1766,Q100151967,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/BodinsonCU'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q100151967'>Q100151967</a>,{{Q|Q100151967}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAACY22g'>link SPA</a>,,,,,
2699,Samuel Erik Kernell 1811,,rkIpfGqHXrAAAAAAAADRfg,KernellSE,16.598995,,,,Erik,Ljungstedt,,,1811,1811,Q115956210,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/KernellSE'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q115956210'>Q115956210</a>,{{Q|Q115956210}},<a target=_blank href='https://portrattarkiv.se/details/rkIpfGqHXrAAAAAAAADRfg'>link SPA</a>,,,,,
2317,F. A Andersson 1845,,sj9PGLAlnmUAAAAAAA5IzA,AnderssonFA,16.597523,,,,Carl,Andersson,,,1845,1845,Q108916298,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/AnderssonFA'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108916298'>Q108916298</a>,{{Q|Q108916298}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAAA5IzA'>link SPA</a>,,,,,
2696,Olof Lindell 1850,,4e1scVvZ-EAAAAAAAAAQQg,LindellO,16.595154,,,,Olof,Göransson,,,1850,1850,Q115956208,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/LindellO'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q115956208'>Q115956208</a>,{{Q|Q115956208}},<a target=_blank href='https://portrattarkiv.se/details/4e1scVvZ-EAAAAAAAAAQQg'>link SPA</a>,,,,,
2034,Bernhard Salomon Bursell 1825,,rkIpfGqHXrAAAAAAAABzFg,BursellBS,16.590382,Bernhard,,,Gerhard,Lejon,,,1825,1825,Q108807386,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/BursellBS'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108807386'>Q108807386</a>,{{Q|Q108807386}},<a target=_blank href='https://portrattarkiv.se/details/rkIpfGqHXrAAAAAAAABzFg'>link SPA</a>,,,,,
1553,Olof Byström 1901,,sj9PGLAlnmUAAAAAAA3bSw,ByströmO,16.587841,Olof,Byström,,Elof,Broström,,,1901,1901,Q5591509,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/ByströmO'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q5591509'>Q5591509</a>,{{Q|Q5591509}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAAA3bSw'>link SPA</a>,<a target=_blank href='https://commons.wikimedia.org/wiki/Category:Olof_Byström_1901'>link Commons</a>,Olof%20Byström%201901,Olof Byström 1901,[[Category:Olof%20Byström%201901]],<a target=_blank href='https://commons.wikimedia.org/wiki/Special:Upload?wpUploadDescription=%7B%7BInformation%0A%7Cdescription%3D%7B%7Bsv%7Cuppladdat%20fr%C3%A5n%20Portrattarkiv.se%20bild%20av%20Olof%20Byström%201901%20{{Q|Q5591509}}%7D%7D%0A%7B%7Ben%7Cuploaded%20from%20Portrattarkiv.se%20picture%20of%20Olof%20Byström%201901%20{{Q|Q5591509}}%7D%7D%0A%7Csource%3Dhttps://portrattarkiv.se/details/sj9PGLAlnmUAAAAAAA3bSw%0A%7Cauthor%3D%7B%7Bsv|okänd%7D%7D%7B%7Ben|Unknown%7D%7D%0A%7Cpermission%3D%0A%7Cother versions%3D%0A%7D%7D%0A%0A%0A[[Category:Uploaded with spa2CommonsNotebook]]%0A[[Category:Swedish_Portrait_Archive]]%0A[[Category:Olof%20Byström%201901]]&wpLicense=cc-by-sa-4.0&wpDestFile=Olof Byström 1901_SPA_Notebook_1.jpg&wpSourceType=url&wpUploadFileURL=https://portrattarkiv.se/endpoints/file.php?id=sj9PGLAlnmUAAAAAAA3bSw'>link Upload</a>
1346,Katie Åberg 1845,,ai4MrcHN22AAAAAAAAAIWg,ÅbergK,16.58553,,,,Axel,Ömansson,,,1845,1845,Q116748637,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/ÅbergK'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q116748637'>Q116748637</a>,{{Q|Q116748637}},<a target=_blank href='https://portrattarkiv.se/details/ai4MrcHN22AAAAAAAAAIWg'>link SPA</a>,,,,,
1351,Katie Åberg 1845,,ai4MrcHN22AAAAAAAAAIWg,ÅbergK,16.58553,,,,Axel,Ömansson,,,1845,1845,Q116748637,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/ÅbergK'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q116748637'>Q116748637</a>,{{Q|Q116748637}},<a target=_blank href='https://portrattarkiv.se/details/ai4MrcHN22AAAAAAAAAIWg'>link SPA</a>,,,,,
2343,Karl E. Kullgren 1827,,ciLMGSqrYjAAAAAAAAAL-A,KullgrenKE,16.575172,,,,Karl,Wahlberg,,,1827,1827,Q108916672,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/KullgrenKE'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108916672'>Q108916672</a>,{{Q|Q108916672}},<a target=_blank href='https://portrattarkiv.se/details/ciLMGSqrYjAAAAAAAAAL-A'>link SPA</a>,,,,,
1428,Ernst Magnell 1863,,sj9PGLAlnmUAAAAAACZjoA,MagnellE,16.570591,,,,Ernst,Hoffsten,,,1863,1863,Q116920403,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/MagnellE'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q116920403'>Q116920403</a>,{{Q|Q116920403}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAACZjoA'>link SPA</a>,,,,,
2703,Sophie Henriette Kinninmundt 1786,,YB0QHyfj0hAAAAAAAADR9Q,KinninmundtSH,16.567875,,,,A M,Strinnholm,,,1786,1786,Q115956211,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/KinninmundtSH'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q115956211'>Q115956211</a>,{{Q|Q115956211}},<a target=_blank href='https://portrattarkiv.se/details/YB0QHyfj0hAAAAAAAADR9Q'>link SPA</a>,,,,,
1187,Zacharias Brockenius 1650,,I_2wtd5VefAAAAAAAABKng,BrockeniusZ,16.548748,,,,Arvid,Marderfelt,,,1650,1650,Q100153962,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/BrockeniusZ'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q100153962'>Q100153962</a>,{{Q|Q100153962}},<a target=_blank href='https://portrattarkiv.se/details/I_2wtd5VefAAAAAAAABKng'>link SPA</a>,,,,,
1101,Ivar Eilert Schartau 1785,,sj9PGLAlnmUAAAAAAB2TLQ,SchartauIE,16.545914,,,,Anna,Sundström,,,1785,1785,Q28525458,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/SchartauIE'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q28525458'>Q28525458</a>,{{Q|Q28525458}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAAB2TLQ'>link SPA</a>,,,,,
745,Adolf Albrecht Edman 1770,,NhqpvvI9tpAAAAAAAAAyaA,EdmanAA,16.533833,,,,G F,Tihleman,,,1770,1770,Q105739988,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/EdmanAA'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q105739988'>Q105739988</a>,{{Q|Q105739988}},<a target=_blank href='https://portrattarkiv.se/details/NhqpvvI9tpAAAAAAAAAyaA'>link SPA</a>,,,,,
2388,Christen Andersson 1826,,sj9PGLAlnmUAAAAAAChNHA,AnderssonC,16.531347,,,,Anders,Andersson,,,1826,1826,Q109877995,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/AnderssonC'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q109877995'>Q109877995</a>,{{Q|Q109877995}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAAChNHA'>link SPA</a>,,,,,
1429,Ernst Magnell 1863,,sj9PGLAlnmUAAAAAAA2bkA,MagnellE,16.526167,,,,Ernst,Bolin,,,1863,1863,Q116920403,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/MagnellE'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q116920403'>Q116920403</a>,{{Q|Q116920403}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAAA2bkA'>link SPA</a>,,,,,
1741,August Cederqvist 1851,,YB0QHyfj0hAAAAAAAACTSQ,CederqvistA,16.525417,,,,August,Sundblad,,,1851,1851,Q110761229,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/CederqvistA'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q110761229'>Q110761229</a>,{{Q|Q110761229}},<a target=_blank href='https://portrattarkiv.se/details/YB0QHyfj0hAAAAAAAACTSQ'>link SPA</a>,,,,,
1673,Emil Öberg 1828,,sj9PGLAlnmUAAAAAABZhrw,ÖbergE,16.523115,,,,Emil,Segersteen,,,1828,1828,Q108803248,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/ÖbergE'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108803248'>Q108803248</a>,{{Q|Q108803248}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABZhrw'>link SPA</a>,,,,,
878,Ulrik Uddman 1828,,sj9PGLAlnmUAAAAAABHAQQ,UddmanU,16.523067,Matias,,,Mattias,Westerlund,,,1828,1828,Q108393816,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/UddmanU'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108393816'>Q108393816</a>,{{Q|Q108393816}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABHAQQ'>link SPA</a>,,,,,
2334,E. G. Blomgren 1848,,sj9PGLAlnmUAAAAAABlTyA,BlomgrenEG,16.500612,,,,C E,Odencrantz,,,1848,1848,Q108916448,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/BlomgrenEG'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108916448'>Q108916448</a>,{{Q|Q108916448}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABlTyA'>link SPA</a>,,,,,
1102,Ivar Eilert Schartau 1785,,sj9PGLAlnmUAAAAAACY2vA,SchartauIE,16.499195,,,,Juliana,Nyberg,,,1785,1785,Q28525458,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/SchartauIE'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q28525458'>Q28525458</a>,{{Q|Q28525458}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAACY2vA'>link SPA</a>,,,,,
1430,Ernst Magnell 1863,,YB0QHyfj0hAAAAAAAAA1IQ,MagnellE,16.498127,,,,Ernst,Svanström,,,1863,1863,Q116920403,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/MagnellE'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q116920403'>Q116920403</a>,{{Q|Q116920403}},<a target=_blank href='https://portrattarkiv.se/details/YB0QHyfj0hAAAAAAAAA1IQ'>link SPA</a>,,,,,
1366,Edvard Beckman 1805,,ciLMGSqrYjAAAAAAAAAdwQ,BeckmanEdvard,16.48032,,,,Carl,Wengren,,,1805,1805,Q116764463,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/BeckmanEdvard'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q116764463'>Q116764463</a>,{{Q|Q116764463}},<a target=_blank href='https://portrattarkiv.se/details/ciLMGSqrYjAAAAAAAAAdwQ'>link SPA</a>,,,,,
1833,Jakob Axel Stenhammar 1788,,sj9PGLAlnmUAAAAAAB2_TQ,StenhammarJA,16.475555,,,,Jakob,Forsell,,,1788,1788,Q112873700,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/StenhammarJA'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q112873700'>Q112873700</a>,{{Q|Q112873700}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAAB2_TQ'>link SPA</a>,,,,,
1103,Ivar Eilert Schartau 1785,,seuNpYu6DKAAAAAAAABiug,SchartauIE,16.47414,,,,Lars,Ekmarck,,,1785,1785,Q28525458,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/SchartauIE'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q28525458'>Q28525458</a>,{{Q|Q28525458}},<a target=_blank href='https://portrattarkiv.se/details/seuNpYu6DKAAAAAAAABiug'>link SPA</a>,,,,,
2318,F. A Andersson 1845,,sj9PGLAlnmUAAAAAAA52KA,AnderssonFA,16.470253,,,,Charlotta,Andersson-Agrell,,,1845,1845,Q108916298,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/AnderssonFA'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108916298'>Q108916298</a>,{{Q|Q108916298}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAAA52KA'>link SPA</a>,,,,,
1104,Ivar Eilert Schartau 1785,,sj9PGLAlnmUAAAAAABO3cw,SchartauIE,16.454388,,,,Juliana,Nyberg,,,1785,1785,Q28525458,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/SchartauIE'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q28525458'>Q28525458</a>,{{Q|Q28525458}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABO3cw'>link SPA</a>,,,,,
2361,Francesco Rastaini 1750,,1ha4xkDj-uAAAAAAAABdKw,RastainiF,16.454073,,,,L,Grandel,,,1750,1750,Q109295737,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/RastainiF'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q109295737'>Q109295737</a>,{{Q|Q109295737}},<a target=_blank href='https://portrattarkiv.se/details/1ha4xkDj-uAAAAAAAABdKw'>link SPA</a>,,,,,
1402,Anna Sara Sundelius 1826,,sj9PGLAlnmUAAAAAAB4wDA,SundeliusAS,16.450535,,,,Näs Anna,Persdotter,,,1826,1826,Q116872808,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/SundeliusAS'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q116872808'>Q116872808</a>,{{Q|Q116872808}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAAB4wDA'>link SPA</a>,,,,,
1233,L. de Lacre 1800,,sj9PGLAlnmUAAAAAAB49dg,LacreL,16.442179,,,,Per,Wieselgren,,,1800,1800,Q100534114,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/LacreL'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q100534114'>Q100534114</a>,{{Q|Q100534114}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAAB49dg'>link SPA</a>,,,,,
2634,Catharina Sophia Noræus 1804,,TNQaWo324IAAAAAAAADFaw,NoræusS,16.440052,,,,Erik,Bergman,,,1804,1804,Q115952162,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/NoræusS'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q115952162'>Q115952162</a>,{{Q|Q115952162}},<a target=_blank href='https://portrattarkiv.se/details/TNQaWo324IAAAAAAAADFaw'>link SPA</a>,,,,,
2242,Hedvig Aurora Ekström 1815,,sj9PGLAlnmUAAAAAABZ-iQ,EkströmHE,16.436253,,,,Carl,von Malmborg,,,1815,1815,Q108896293,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/EkströmHE'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108896293'>Q108896293</a>,{{Q|Q108896293}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABZ-iQ'>link SPA</a>,,,,,
1315,Bernt Fredgren 1913,,wbbNj8LLWMAAAAAAAAAGTg,FredgrenB,16.43485,,,,Bernt,Nilsson,,,1913,1913,Q115983152,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/FredgrenB'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q115983152'>Q115983152</a>,{{Q|Q115983152}},<a target=_blank href='https://portrattarkiv.se/details/wbbNj8LLWMAAAAAAAAAGTg'>link SPA</a>,,,,,
2704,Sophie Henriette Kinninmundt 1786,,5TJc-sPXaKAAAAAAAAAnNQ,KinninmundtSH,16.43483,,,,L F,Rääf,,,1786,1786,Q115956211,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/KinninmundtSH'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q115956211'>Q115956211</a>,{{Q|Q115956211}},<a target=_blank href='https://portrattarkiv.se/details/5TJc-sPXaKAAAAAAAAAnNQ'>link SPA</a>,,,,,
1742,August Cederqvist 1851,,sj9PGLAlnmUAAAAAAA2xgQ,CederqvistA,16.42828,,,,August,Brinck,,,1851,1851,Q110761229,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/CederqvistA'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q110761229'>Q110761229</a>,{{Q|Q110761229}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAAA2xgQ'>link SPA</a>,,,,,
1319,Nils Frisk 1652,,mLh5P0pzYFAAAAAAAAA1dQ,FriskN,16.426363,,,,Axel,Sparre,,,1652,1652,Q115983158,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/FriskN'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q115983158'>Q115983158</a>,{{Q|Q115983158}},<a target=_blank href='https://portrattarkiv.se/details/mLh5P0pzYFAAAAAAAAA1dQ'>link SPA</a>,,,,,
838,Ottilia Westermark 1835,,rkIpfGqHXrAAAAAAAABeKg,WestermarkO,16.41333,,,,Johan,Lindquist,,,1835,1835,Q108374435,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/WestermarkO'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108374435'>Q108374435</a>,{{Q|Q108374435}},<a target=_blank href='https://portrattarkiv.se/details/rkIpfGqHXrAAAAAAAABeKg'>link SPA</a>,,,,,
2233,G. W. Antell 1838,,sj9PGLAlnmUAAAAAABlVmw,AntellGW,16.396715,,,,H W,Hultberg,,,1838,1838,Q108871005,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/AntellGW'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108871005'>Q108871005</a>,{{Q|Q108871005}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABlVmw'>link SPA</a>,,,,,
2362,Francesco Rastaini 1750,,ai4MrcHN22AAAAAAAAAYOQ,RastainiF,16.396156,,,,S L,Ödmann,,,1750,1750,Q109295737,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/RastainiF'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q109295737'>Q109295737</a>,{{Q|Q109295737}},<a target=_blank href='https://portrattarkiv.se/details/ai4MrcHN22AAAAAAAAAYOQ'>link SPA</a>,,,,,
1333,Justus Gabriel Bexell 1784,,9Y5iReTPHdAAAAAAAABEJw,BexellJG,16.39375,,,,Johan,Richert,,,1784,1784,Q116739705,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/BexellJG'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q116739705'>Q116739705</a>,{{Q|Q116739705}},<a target=_blank href='https://portrattarkiv.se/details/9Y5iReTPHdAAAAAAAABEJw'>link SPA</a>,,,,,
2363,Francesco Rastaini 1750,,j6S8rJvx9lAAAAAAAACufA,RastainiF,16.392605,,,,Sven,Hedin,,,1750,1750,Q109295737,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/RastainiF'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q109295737'>Q109295737</a>,{{Q|Q109295737}},<a target=_blank href='https://portrattarkiv.se/details/j6S8rJvx9lAAAAAAAACufA'>link SPA</a>,,,,,
2294,A. V. Quarnström 1843,,sj9PGLAlnmUAAAAAABlWhw,QuarnströmAV,16.378635,,,,A V,Forsberg,,,1843,1843,Q108912352,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/QuarnströmAV'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q108912352'>Q108912352</a>,{{Q|Q108912352}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABlWhw'>link SPA</a>,,,,,
2389,Christen Andersson 1826,,sj9PGLAlnmUAAAAAABUD2g,AnderssonC,16.377779,,,,Olof,Andersson,,,1826,1826,Q109877995,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/AnderssonC'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q109877995'>Q109877995</a>,{{Q|Q109877995}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAABUD2g'>link SPA</a>,,,,,
1869,Joh. Hulthén 1878,,sj9PGLAlnmUAAAAAAA2bTg,HulthénJ,16.377598,,,,J,Boström,,,1878,1878,Q113584613,<a target=_blank href='https://litteraturbanken.se/f%C3%B6rfattare/HulthénJ'>link Littbank</a>,<a target=_blank href='https://www.wikidata.org/wiki/Q113584613'>Q113584613</a>,{{Q|Q113584613}},<a target=_blank href='https://portrattarkiv.se/details/sj9PGLAlnmUAAAAAAA2bTg'>link SPA</a>,,,,,
